Name,Price,Score,Description,Cleaned_Description
Acogedor piso Madrid Centro,753,5.0,"Acogedor piso Madrid Centro ofrece wifi gratis y está en el centro de Madrid, a 10 min a pie de Plaza Mayor de Madrid y a 900 metros de Mercado de San Miguel. Este apartamento está a 14 min a pie de Estación de tren de Atocha y a 1,3 km de Estación de metro Gran Vía.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Puerta del Sol y Puerta de Toledo. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 15 km.",acogedor piso madrid centro ofrec wifi grati centro madrid 10 min pie plaza mayor madrid 900 metro mercado san miguel apartamento 14 min pie estación tren atocha km estación metro gran vía apartamento consta 1 dormitorio sala cocina totalment equipada nevera cafetera 1 baño ducha secador pelo toalla ropa cama apartamento cerca alojamiento punto interé museo reina sofía puerta sol puerta toledo aeropuerto aeropuerto adolfo suárez madrid baraja 15 km
Hostal Loyola,920,8.5,"El Hostal Loyola está situado en el moderno distrito de Malasaña de Madrid y ofrece WiFi gratuita y habitaciones sencillas con TV de pantalla plana. La estación de metro de Callao está a 250 metros.

El establecimiento está rodeado de bares, cafeterías y tiendas. La Gran Vía está a 200 metros y la Puerta del Sol se encuentra a 8 minutos a pie.

Las habitaciones son funcionales y luminosas e incluyen calefacción, ventilador y escritorio. Varias habitaciones cuentan con balcón y otras tienen baño privado. La recepción ofrece secadores de pelo disponibles bajo petición.

El Hostal Loyola alberga una zona de salón común y un mostrador de información turística.",hostal loyola situado moderno distrito malasaña madrid ofrec wifi gratuita habitacion sencilla tv pantalla plana estación metro callao 250 metro establecimiento rodeado bare cafetería tienda gran vía 200 metro puerta sol encuentra 8 minuto pie habitacion funcional luminosa incluyen calefacción ventilador escritorio varia habitacion cuentan balcón baño privado recepción ofrec secador pelo dispon bajo petición hostal loyola alberga zona salón común mostrador información turística
Habitaciones Chueca,1071,8.3,"Habitaciones Chueca se encuentra en Madrid, a 10 min a pie de Museo Thyssen-Bornemisza y a 300 metros de Gran Vía, y ofrece alojamiento con wifi gratis. Cerca hay lugares de interés populares como Museo Reina Sofía, Estación de metro Plaza de España y Puerta del Sol. El alojamiento está a 500 metros del centro de la ciudad y a 2 min a pie de Estación de metro Gran Vía.

Las habitaciones incluyen aire acondicionado, nevera, microondas, cafetera, ducha, artículos de aseo gratuitos y armario. Cada habitación incluye baño compartido con secador de pelo, algunas ofrecen balcón y otras también ofrecen vistas a la ciudad. En la posada u hostería, todas las habitaciones cuentan con ropa de cama y toallas.

Cerca del alojamiento hay puntos de interés como Templo de Debod, Royal Palace of Madrid y Plaza Mayor de Madrid. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km.",habitacion chueca encuentra madrid 10 min pie museo 300 metro gran vía ofrec alojamiento wifi grati cerca lugar interé popular museo reina sofía estación metro plaza españa puerta sol alojamiento 500 metro centro ciudad 2 min pie estación metro gran vía habitacion incluyen air acondicionado nevera microonda cafetera ducha artículo aseo gratuito armario cada habitación incluy baño compartido secador pelo ofrecen balcón ofrecen vista ciudad posada u hostería toda habitacion cuentan ropa cama toalla cerca alojamiento punto interé templo debod royal palac of madrid plaza mayor madrid aeropuerto aeropuerto adolfo suárez madrid baraja 12 km
For You Rentals NEW Design Apartment TEMPORAL Puerta del Sol PRE10A,1257,8.0,"For You Rentals NEW Design Apartment TEMPORAL Puerta del Sol PRE10A está en Madrid, a 7 min a pie de Mercado de San Miguel y a pocos pasos del centro, y ofrece alojamiento con aire acondicionado, wifi gratis y terraza.

El alojamiento dispone de cocina totalmente equipada con nevera y cafetera, TV de pantalla plana y baño privado con ducha o bañera. Cada unidad cuenta con un balcón con vistas a la ciudad.

Cerca del alojamiento hay puntos de interés como Plaza Mayor de Madrid, Gran Vía y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km.",for you rental new design apart tempor puerta sol pre10a madrid 7 min pie mercado san miguel poco paso centro ofrec alojamiento air acondicionado wifi grati terraza alojamiento dispon cocina totalment equipada nevera cafetera tv pantalla plana baño privado ducha bañera cada unidad cuenta balcón vista ciudad cerca alojamiento punto interé plaza mayor madrid gran vía puerta sol aeropuerto aeropuerto adolfo suárez madrid baraja 14 km
Hermoso ático en el centro de Madrid,1110,8.7,"Hermoso ático en el centro de Madrid ofrece alojamiento bien ubicado en el centro de Madrid y dispone de terraza. Plaza Mayor de Madrid y Puerta del Sol están a 6 min a pie y a 400 metros del apartamento, y hay wifi gratis.

Este apartamento con aire acondicionado se compone de 1 dormitorio independiente, una sala de estar, una cocina totalmente equipada con nevera y 1 baño. Se ofrece TV de pantalla plana.

Cerca del alojamiento hay puntos de interés como Mercado de San Miguel, Museo Reina Sofía y Estación de metro Plaza de España. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km del alojamiento.",hermoso ático centro madrid ofrec alojamiento bien ubicado centro madrid dispon terraza plaza mayor madrid puerta sol 6 min pie 400 metro apartamento wifi grati apartamento air acondicionado compon 1 dormitorio independient sala cocina totalment equipada nevera 1 baño ofrec tv pantalla plana cerca alojamiento punto interé mercado san miguel museo reina sofía estación metro plaza españa aeropuerto cercano aeropuerto adolfo suárez madrid baraja 14 km alojamiento
Apartamentos Puerta Del Sol I,1195,7.7,"Apartamentos Puerta Del Sol I ofrece alojamiento con wifi gratis, cocina, nevera, lavavajillas y horno a 300 metros del centro de Madrid.

Todas las unidades disponen de aire acondicionado y TV. Para mayor comodidad, el alojamiento puede ofrecer toallas y ropa de cama por un suplemento.

Cerca del alojamiento hay puntos de interés como Estación de metro Gran Vía, Museo Reina Sofía y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",apartamento puerta sol i ofrec alojamiento wifi grati cocina nevera lavavajilla horno 300 metro centro madrid toda unidad disponen air acondicionado tv mayor comodidad alojamiento pued ofrec toalla ropa cama suplemento cerca alojamiento punto interé estación metro gran vía museo reina sofía museo aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
Una Fabulosa Estancia Madrid,811,6.2,"Una Fabulosa Estancia Madrid está en pleno corazón de Madrid, a solo 8 min a pie de Estación de metro Gran Vía y a 1,1 km de Museo Thyssen-Bornemisza. Este apartamento está a 3,4 km de Templo de Debod y a 15 min a pie de Estación de metro Plaza de España.

Este apartamento de 1 dormitorio dispone de wifi gratis, TV de pantalla plana por cable, lavadora y cocina con nevera ymicroondas. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Puerta del Sol. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km.",fabulosa estancia madrid pleno corazón madrid solo 8 min pie estación metro gran vía km museo apartamento km templo debod 15 min pie estación metro plaza españa apartamento 1 dormitorio dispon wifi grati tv pantalla plana cabl lavadora cocina nevera ymicroonda toalla ropa cama apartamento cerca alojamiento punto interé gran vía parqu retiro puerta sol aeropuerto aeropuerto adolfo suárez madrid baraja 12 km
Santa Ana Boutique en Madrid,789,5.4,"Santa Ana Boutique en Madrid se encuentra en el centro de Madrid, a 9 min a pie de Plaza Mayor de Madrid y a 800 metros de Mercado de San Miguel, y ofrece alojamiento con wifi gratis.

El alojamiento tiene aire acondicionado, cocina totalmente equipada, TV y baño privado con ducha y secador de pelo. También se ofrece nevera, microondas y tostadora, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Puerta del Sol, Museo Reina Sofía y Estación de tren de Atocha. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",santa ana boutiqu madrid encuentra centro madrid 9 min pie plaza mayor madrid 800 metro mercado san miguel ofrec alojamiento wifi grati alojamiento air acondicionado cocina totalment equipada tv baño privado ducha secador pelo ofrec nevera microonda tostadora ademá cafetera hervidor cerca alojamiento punto interé puerta sol museo reina sofía estación tren atocha aeropuerto aeropuerto adolfo suárez madrid baraja 13 km
"For You Rentals Acogedor Apartamento TEMPORAL de 1 Dormitorio y Salón, a Pasos de Gran Vía INF3D",1227,8.4,"For You Rentals Acogedor Apartamento TEMPORAL de 1 Dormitorio y Salón, a Pasos de Gran Vía INF3D está en el centro de Madrid, a 4 min a pie de Estación de metro Gran Vía y a 700 metros de Museo Thyssen-Bornemisza, y ofrece wifi gratis. Este apartamento está a 14 min a pie de Estación de metro Plaza de España y a 1,5 km de Royal Palace of Madrid.

Este apartamento con aire acondicionado consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con bidet y bañera o ducha. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km.",for you rental acogedor apartamento tempor 1 dormitorio salón paso gran vía inf3d centro madrid 4 min pie estación metro gran vía 700 metro museo ofrec wifi grati apartamento 14 min pie estación metro plaza españa km royal palac of madrid apartamento air acondicionado consta 1 dormitorio sala cocina totalment equipada nevera cafetera 1 baño bidet bañera ducha toalla ropa cama apartamento cerca alojamiento punto interé gran vía parqu retiro museo reina sofía aeropuerto aeropuerto adolfo suárez madrid baraja 12 km
Slow Suites Augusto,1398,8.4,"Slow Suites Augusto está en el centro de Madrid, a 8 min a pie de Estación de metro Gran Vía y a 800 metros de Museo Thyssen-Bornemisza, y ofrece alojamiento con wifi gratis y zona de estar.

El alojamiento tiene aire acondicionado, cocina totalmente equipada y con zona de comedor, TV de pantalla plana y baño privado con ducha, artículos de aseo gratuitos y secador de pelo. También hay nevera, lavavajillas y horno, además de cafetera y hervidor.

Cerca del alojamiento hay puntos de interés como Gran Vía, Parque de El Retiro y Museo Reina Sofía. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 12 km.",slow suit augusto centro madrid 8 min pie estación metro gran vía 800 metro museo ofrec alojamiento wifi grati zona alojamiento air acondicionado cocina totalment equipada zona comedor tv pantalla plana baño privado ducha artículo aseo gratuito secador pelo nevera lavavajilla horno ademá cafetera hervidor cerca alojamiento punto interé gran vía parqu retiro museo reina sofía aeropuerto aeropuerto adolfo suárez madrid baraja 12 km
apartamento con doble altura en lavapies,891,7.2,"Apartamento con doble altura en lavapies ofrece wifi gratis y está en el centro de Madrid, a 13 min a pie de Estación de tren de Atocha y a 1,2 km de Puerta de Toledo. Este apartamento está a 11 min a pie de Plaza Mayor de Madrid y a 1,2 km de Museo Thyssen-Bornemisza.

Este apartamento consta de 1 dormitorio, una sala de estar, una cocina totalmente equipada con nevera y cafetera, y 1 baño con ducha y secador de pelo. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Reina Sofía, Puerta del Sol y Mercado de San Miguel. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 14 km.",apartamento dobl altura lavapi ofrec wifi grati centro madrid 13 min pie estación tren atocha km puerta toledo apartamento 11 min pie plaza mayor madrid km museo apartamento consta 1 dormitorio sala cocina totalment equipada nevera cafetera 1 baño ducha secador pelo toalla ropa cama apartamento cerca alojamiento punto interé museo reina sofía puerta sol mercado san miguel aeropuerto aeropuerto adolfo suárez madrid baraja 14 km
BNBHolder Plaza de Luna MALASAÑA,1347,8.3,"BNBHolder Plaza de Luna MALASAÑA está en pleno centro de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, microondas y cafetera. Este apartamento está a 11 min a pie de Royal Palace of Madrid y a 2 km de Museo Reina Sofía.

El apartamento tiene 1 dormitorio, una cocina con nevera y horno, y 1 baño con ducha, secador de pelo y lavadora. Hay toallas y ropa de cama en el apartamento.

Cerca del alojamiento hay puntos de interés como Museo Thyssen-Bornemisza, Estación de metro Plaza de España y Templo de Debod. El aeropuerto más cercano (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 13 km.",bnbholder plaza luna malasaña pleno centro madrid poca distancia gran vía estación metro gran vía ofrec equipamiento wifi grati air acondicionado microonda cafetera apartamento 11 min pie royal palac of madrid 2 km museo reina sofía apartamento 1 dormitorio cocina nevera horno 1 baño ducha secador pelo lavadora toalla ropa cama apartamento cerca alojamiento punto interé museo estación metro plaza españa templo debod aeropuerto cercano aeropuerto adolfo suárez madrid baraja 13 km
Acogedor apartamento Gran Via,1289,7.7,"Acogedor apartamento Gran Via está en pleno corazón de Madrid, a poca distancia de Gran Vía y Estación de metro Gran Vía. Ofrece equipamiento como wifi gratis, aire acondicionado, tostadora y cafetera. Este apartamento está a 10 min a pie de Royal Palace of Madrid y a 900 metros de Mercado de San Miguel.

El apartamento tiene 2 dormitorios, TV con canales vía satélite, una cocina equipada con nevera y microondas, y 1 baño con ducha. Hay toallas y ropa de cama en el apartamento.

El apartamento ofrece servicio de alquiler de bicicletas.

Cerca del alojamiento hay puntos de interés como Estación de metro Plaza de España, Templo de Debod y Museo Thyssen-Bornemisza. El aeropuerto (Aeropuerto Adolfo Suárez Madrid - Barajas) está a 18 km, y el alojamiento ofrece servicio de traslado de pago para ir o volver del aeropuerto.",acogedor apartamento gran via pleno corazón madrid poca distancia gran vía estación metro gran vía ofrec equipamiento wifi grati air acondicionado tostadora cafetera apartamento 10 min pie royal palac of madrid 900 metro mercado san miguel apartamento 2 dormitorio tv canal vía satélit cocina equipada nevera microonda 1 baño ducha toalla ropa cama apartamento apartamento ofrec servicio alquil bicicleta cerca alojamiento punto interé estación metro plaza españa templo debod museo aeropuerto aeropuerto adolfo suárez madrid baraja 18 km alojamiento ofrec servicio traslado pago ir volver aeropuerto
